mal_id,episode,retention,title,segment,source,title_type
40595,4,0.8548,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",Надёжный просмотр,Light novel,Дебют
40608,4,0.709,Muv-Luv Alternative,Остальные,Visual novel,Дебют
40623,4,0.758,Dokyuu Hentai HxEros,Остальные,Manga,Дебют
40679,4,0.7871,2.43: Seiin Koukou Danshi Volley-bu,Остальные,Novel,Дебют
40685,4,0.8292,Super Cub,Нишевые любимчики,Light novel,Дебют
40708,4,0.8291,Monster Musume no Oishasan,Надёжный просмотр,Light novel,Дебют
40716,4,0.8581,Kakushigoto,Нишевые любимчики,Manga,Дебют
40738,4,0.7816,Natsunagu!,Остальные,Original,Дебют
40750,4,0.8776,Kaifuku Jutsushi no Yarinaoshi,Флагманы,Light novel,Дебют
40752,4,0.7395,Bishounen Tanteidan,Остальные,Novel,Дебют
40763,4,0.793,Show By Rock!! Mashumairesh!!,Остальные,Game,Продолжение
40776,4,0.9663,Haikyuu!! To the Top Part 2,Флагманы,Manga,Продолжение
40783,4,0.7161,"Shachou, Battle no Jikan desu!",Остальные,Game,Дебют
40786,4,0.7738,Skate-Leading☆Stars,Остальные,Original,Дебют
40815,4,0.9554,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen 2nd Season,Надёжный просмотр,Light novel,Продолжение
40839,4,0.9229,"Kanojo, Okarishimasu",Флагманы,Manga,Дебют
40842,4,0.7805,Idoly Pride,Нишевые любимчики,Mixed media,Дебют
40870,4,0.8158,SSSS.Dynazenon,Нишевые любимчики,Original,Дебют
40904,4,0.8746,Bokutachi no Remake,Флагманы,Light novel,Дебют
40907,4,0.9179,World Trigger 2nd Season,Остальные,Manga,Продолжение
40908,4,0.8823,Kemono Jihen,Надёжный просмотр,Manga,Дебют
40930,4,0.8732,Azur Lane: Bisoku Zenshin!,Остальные,4-koma manga,Продолжение
40935,4,0.9284,Beastars 2nd Season,Надёжный просмотр,Manga,Продолжение
40957,4,0.831,Shin Chuuka Ichiban! 2nd Season,Остальные,Manga,Продолжение
40958,4,0.7289,Rail Romanesque,Остальные,Visual novel,Дебют
40960,4,0.7586,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,Остальные,Light novel,Дебют
40961,4,0.6905,Hortensia Saga,Остальные,Game,Дебют
40974,4,0.8789,Kuma Kuma Kuma Bear,Надёжный просмотр,Light novel,Дебют
40995,4,0.7557,Hentatsu (TV),Остальные,Original,Дебют
41084,4,0.9275,Made in Abyss: Retsujitsu no Ougonkyou,Флагманы,Web manga,Продолжение
41103,4,0.855,Koi to Yobu ni wa Kimochi Warui,Флагманы,Web manga,Дебют
41109,4,0.8414,Log Horizon: Entaku Houkai,Остальные,Light novel,Продолжение
41169,4,0.8786,Love Live! Superstar!!,Нишевые любимчики,Other,Дебют
41226,4,0.8914,Uzaki-chan wa Asobitai!,Надёжный просмотр,Web manga,Дебют
41312,4,0.9043,Kami-tachi ni Hirowareta Otoko,Надёжный просмотр,Light novel,Дебют
41364,4,0.9096,One Room: Third Season,Остальные,Original,Продолжение
41372,4,0.6945,Senyoku no Sigrdrifa,Остальные,Original,Дебют
41380,4,0.8793,100-man no Inochi no Ue ni Ore wa Tatteiru,Надёжный просмотр,Manga,Дебют
41389,4,0.912,Tonikaku Kawaii,Флагманы,Manga,Дебют
41392,4,0.7345,Urasekai Picnic,Остальные,Novel,Дебют
41433,4,0.8953,Akudama Drive,Флагманы,Original,Дебют
41456,4,0.8605,"Sentouin, Haken shimasu!",Надёжный просмотр,Light novel,Дебют
41461,4,0.8987,Date A Live IV,Нишевые любимчики,Light novel,Продолжение
41487,4,0.9621,Tensei shitara Slime Datta Ken 2nd Season Part 2,Флагманы,Manga,Продолжение
41488,4,0.8842,Tensura Nikki: Tensei shitara Slime Datta Ken,Флагманы,Manga,Дебют
41514,4,0.8553,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,Остальные,Light novel,Продолжение
41520,4,0.8385,Show by Rock!! Stars!!,Остальные,Game,Продолжение
41521,4,0.7032,WIXOSS Diva(A)Live,Остальные,Card game,Дебют
41556,4,0.6376,Maiko-san Chi no Makanai-san,Остальные,Manga,Дебют
41574,4,0.8243,Guraburu!,Остальные,4-koma manga,Дебют
41589,4,0.729,Tokyo Mew Mew New ♡,Нишевые любимчики,Manga,Дебют
41762,4,0.7738,Tenchi Souzou Design-bu,Остальные,Manga,Дебют
41783,4,0.7494,Iwa Kakeru! Sport Climbing Girls,Остальные,Web manga,Дебют
41833,4,0.7689,Kyuuketsuki Sugu Shinu,Нишевые любимчики,Manga,Дебют
41899,4,0.8906,Ore dake Haireru Kakushi Dungeon,Надёжный просмотр,Light novel,Дебют
41930,4,0.8627,Kamisama ni Natta Hi,Нишевые любимчики,Original,Дебют
42071,4,0.8262,Yuuki Yuuna wa Yuusha de Aru Churutto!,Остальные,Game,Продолжение
42072,4,0.8011,Kenja no Deshi wo Nanoru Kenja,Надёжный просмотр,Light novel,Дебют
42203,4,0.948,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Флагманы,Light novel,Продолжение
42238,4,0.9487,Ani ni Tsukeru Kusuri wa Nai! 4,Надёжный просмотр,Web manga,Продолжение
42250,4,0.9029,Bungou Stray Dogs Wan!,Флагманы,Web manga,Продолжение
42282,4,0.8788,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,Надёжный просмотр,Light novel,Продолжение
42307,4,0.6818,Subarashiki Kono Sekai The Animation,Остальные,Game,Дебют
42321,4,0.6289,Battle Athletess Daiundoukai ReSTART!,Остальные,Original,Дебют
42340,4,0.8592,Meikyuu Black Company,Надёжный просмотр,Web manga,Дебют
42351,4,0.8901,Senpai ga Uzai Kouhai no Hanashi,Надёжный просмотр,Web manga,Дебют
42361,4,0.8821,"Ijiranaide, Nagatoro-san",Флагманы,Web manga,Дебют
42385,4,0.7824,The iDOLM@STER Million Live!,Остальные,Game,Продолжение
42395,4,0.8064,Shakunetsu Kabaddi,Нишевые любимчики,Web manga,Дебют
42506,4,0.7929,World Witches Hasshin Shimasu!,Остальные,Original,Дебют
42516,4,0.6761,Cardfight!! Vanguard: overDress,Остальные,Original,Дебют
42544,4,0.821,Kaizoku Oujo,Нишевые любимчики,Original,Дебют
42568,4,0.7543,Yaku nara Mug Cup mo,Остальные,Manga,Дебют
42571,4,0.8474,Dogeza de Tanondemita,Остальные,Web manga,Дебют
42587,4,0.8416,Yuuki Yuuna wa Yuusha de Aru: Dai Mankai no Shou,Нишевые любимчики,Original,Продолжение
42590,4,0.8572,Mashiro no Oto,Остальные,Manga,Дебют
42627,4,0.7944,Peach Boy Riverside,Остальные,Manga,Дебют
42657,4,0.7102,Himitsukessha Taka no Tsume: Golden Spell,Остальные,Original,Дебют
42670,4,0.8675,Princess Connect! Re:Dive Season 2,Нишевые любимчики,Game,Продолжение
42745,4,0.8706,Machikado Mazoku: 2-choume,Остальные,4-koma manga,Продолжение
42822,4,0.806,Kai Byoui Ramune,Остальные,Manga,Дебют
42826,4,0.8649,Seijo no Maryoku wa Bannou desu,Надёжный просмотр,Light novel,Дебют
42883,4,0.8243,Sore dake ga Neck,Надёжный просмотр,Original,Дебют
42923,4,0.8929,SK∞,Флагманы,Original,Дебют
42959,4,0.9038,Yatogame-chan Kansatsu Nikki Sansatsume,Остальные,4-koma manga,Продолжение
42963,4,0.8511,"Kanojo, Okarishimasu 2nd Season",Нишевые любимчики,Manga,Продолжение
42994,4,0.8662,Jashin-chan Dropkick X,Остальные,Web manga,Продолжение
43007,4,0.8331,Osananajimi ga Zettai ni Makenai Love Comedy,Флагманы,Light novel,Дебют
43299,4,0.854,Wonder Egg Priority,Нишевые любимчики,Original,Дебют
43470,4,0.8406,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,Остальные,Web manga,Продолжение
43523,4,0.9301,Tsuki ga Michibiku Isekai Douchuu,Флагманы,Light novel,Дебют
43756,4,0.8443,Bakuten!!,Нишевые любимчики,Original,Дебют
43767,4,0.7013,Night Head 2041,Нишевые любимчики,Other,Дебют
43814,4,0.8921,Deatte 5-byou de Battle,Надёжный просмотр,Web manga,Дебют
43969,4,0.8276,Kanojo mo Kanojo,Флагманы,Manga,Дебют
44040,4,0.7978,Abciee Shuugyou Nikki,Надёжный просмотр,Other,Дебют
44055,4,0.8614,Sasaki to Miyano,Флагманы,Web manga,Дебют
44081,4,0.6819,B-Project: Netsuretsu*Love Call,Остальные,Mixed media,Дебют
44203,4,0.9252,Seirei Gensouki,Флагманы,Light novel,Дебют
44204,4,0.8565,Kyokou Suiri Season 2,Остальные,Manga,Продолжение
44235,4,0.9325,Pui Pui Molcar,Флагманы,Other,Дебют
44274,4,0.7062,Puraore! Pride of Orange,Остальные,Mixed media,Дебют
44276,4,0.865,Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara,Надёжный просмотр,Light novel,Дебют
44387,4,0.7239,Sankaku Mado no Sotogawa wa Yoru,Нишевые любимчики,Manga,Дебют
44511,4,0.936,Chainsaw Man,Флагманы,Manga,Дебют
44516,4,0.7922,Koroshi Ai,Остальные,Manga,Дебют
44524,4,0.88,Isekai Meikyuu de Harem wo,Флагманы,Light novel,Дебют
44881,4,0.9194,100-man no Inochi no Ue ni Ore wa Tatteiru 2nd Season,Надёжный просмотр,Manga,Продолжение
45055,4,0.8693,Taishou Otome Otogibanashi,Нишевые любимчики,Manga,Дебют
45425,4,0.8122,Slow Loop,Остальные,Manga,Дебют
45486,4,0.8851,Kuma Kuma Kuma Bear Punch!,Остальные,Light novel,Продолжение
45560,4,0.7297,Orient,Остальные,Manga,Дебют
45576,4,0.962,Mushoku Tensei: Isekai Ittara Honki Dasu Part 2,Флагманы,Light novel,Продолжение
45587,4,0.8503,Itazuraguma no Gloomy,Надёжный просмотр,Other,Дебют
45613,4,0.7633,Kawaii dake ja Nai Shikimori-san,Флагманы,Web manga,Дебют
45653,4,0.788,Soredemo Ayumu wa Yosetekuru,Остальные,Manga,Дебют
45665,4,0.6152,Fairy Ranmaru: Anata no Kokoro Otasuke Shimasu,Нишевые любимчики,Original,Дебют
46118,4,0.7107,Wave!! Surfing Yappe!! (TV),Остальные,Mixed media,Дебют
46352,4,0.8447,Blue Period,Флагманы,Manga,Дебют
46471,4,0.7526,"Tantei wa Mou, Shindeiru.",Нишевые любимчики,Light novel,Дебют
46604,4,0.6373,Dolls' Frontline,Остальные,Game,Дебют
46985,4,0.8747,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Надёжный просмотр,Light novel,Дебют
47159,4,0.8755,Tensai Ouji no Akaji Kokka Saisei Jutsu,Надёжный просмотр,Light novel,Дебют
47160,4,0.8771,Goblin Slayer II,Нишевые любимчики,Light novel,Продолжение
47161,4,0.8713,Shikkakumon no Saikyou Kenja,Надёжный просмотр,Light novel,Дебют
47162,4,0.7424,Shokei Shoujo no Virgin Road,Остальные,Light novel,Дебют
47163,4,0.8382,"Tensei Kenja no Isekai Life: Dai-2 no Shokugyou wo Ete, Sekai Saikyou ni Narimashita",Флагманы,Light novel,Дебют
47250,4,0.6714,Jouran: The Princess of Snow and Blood,Остальные,Original,Дебют
47257,4,0.8078,Shinigami Bocchan to Kuro Maid,Нишевые любимчики,Web manga,Дебют
47391,4,0.7592,Seven Knights Revolution: Eiyuu no Keishousha,Надёжный просмотр,Game,Дебют
47790,4,0.9318,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Флагманы,Light novel,Дебют
47917,4,0.9258,Bocchi the Rock!,Флагманы,4-koma manga,Дебют
48239,4,0.8981,Leadale no Daichi nite,Надёжный просмотр,Light novel,Дебют
48252,4,0.8317,"Ore, Tsushima",Нишевые любимчики,Manga,Дебют
48363,4,0.7127,RPG Fudousan,Остальные,4-koma manga,Дебют
48406,4,0.8303,Re-Main,Нишевые любимчики,Original,Дебют
48413,4,0.8246,Hataraku Maou-sama!!,Нишевые любимчики,Light novel,Продолжение
48414,4,0.8312,Sabikui Bisco,Остальные,Light novel,Дебют
48415,4,0.8853,"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",Надёжный просмотр,Light novel,Дебют
48417,4,0.7915,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou",Нишевые любимчики,Light novel,Дебют
48418,4,0.8214,"Maou Gakuin no Futekigousha II: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou Part 2",Остальные,Light novel,Продолжение
48441,4,0.6029,The Legend of Heroes: Sen no Kiseki - Northern War,Остальные,Game,Дебют
48471,4,0.8052,Tsuki to Laika to Nosferatu,Остальные,Light novel,Дебют
48483,4,0.8572,Mieruko-chan,Флагманы,Web manga,Дебют
48491,4,0.8264,Yama no Susume: Next Summit,Остальные,Manga,Продолжение
48542,4,0.8316,Do It Yourself!!,Остальные,Original,Дебют
48553,4,0.8075,Akebi-chan no Sailor-fuku,Нишевые любимчики,Web manga,Дебют
48556,4,0.7867,Takt Op. Destiny,Нишевые любимчики,Mixed media,Дебют
48567,4,0.6476,Visual Prison,Нишевые любимчики,Original,Дебют
48569,4,0.9389,86 Part 2,Флагманы,Light novel,Продолжение
48580,4,0.841,Vanitas no Karte,Нишевые любимчики,Manga,Дебют
48583,4,0.9583,Shingeki no Kyojin: The Final Season Part 2,Флагманы,Manga,Продолжение
48633,4,0.7954,Liar Liar,Остальные,Light novel,Дебют
48643,4,0.8311,Koi wa Sekai Seifuku no Ato de,Надёжный просмотр,Manga,Дебют
48644,4,0.7138,Gyakuten Sekai no Denchi Shoujo,Остальные,Original,Дебют
48649,4,0.7488,Fuuto Tantei,Нишевые любимчики,Manga,Дебют
48736,4,0.9356,Sono Bisque Doll wa Koi wo Suru,Флагманы,Manga,Дебют
48742,4,0.6501,"Kono Healer, Mendokusai",Остальные,Web manga,Дебют
48760,4,0.9055,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",Надёжный просмотр,Light novel,Дебют
48761,4,0.8825,Saihate no Paladin,Надёжный просмотр,Light novel,Дебют
48775,4,0.8303,Kaginado,Остальные,Original,Дебют
48776,4,0.683,Build Divide: Code Black,Остальные,Mixed media,Дебют
48777,4,0.818,Build Divide: Code White,Остальные,Mixed media,Дебют
48779,4,0.8601,Deaimon,Надёжный просмотр,Manga,Дебют
48804,4,0.9046,Isekai Shokudou 2,Надёжный просмотр,Light novel,Продолжение
48842,4,0.7707,Mahoutsukai Reimeiki,Остальные,Light novel,Дебют
48849,4,0.8142,Sonny Boy,Нишевые любимчики,Original,Дебют
48857,4,0.7481,Healer Girl,Остальные,Original,Дебют
48858,4,0.7818,180-byou de Kimi no Mimi wo Shiawase ni Dekiru ka?,Остальные,Original,Дебют
48926,4,0.8781,"Komi-san wa, Comyushou desu.",Флагманы,Manga,Дебют
48981,4,0.6587,Mahou Shoujo Magical Destroyers,Остальные,Original,Дебют
48997,4,0.8569,Fantasy Bishoujo Juniku Ojisan to,Надёжный просмотр,Web manga,Дебют
49109,4,0.8982,Kami-tachi ni Hirowareta Otoko 2nd Season,Надёжный просмотр,Light novel,Продолжение
49114,4,0.9111,Vanitas no Karte Part 2,Флагманы,Manga,Продолжение
49154,4,0.8087,High Card,Остальные,Mixed media,Дебют
49160,4,0.7398,Shachiku-san wa Youjo Yuurei ni Iyasaretai.,Остальные,Manga,Дебют
49263,4,0.8843,Yaku nara Mug Cup mo: Niban Gama,Остальные,Manga,Продолжение
49292,4,0.6069,Deep Insanity: The Lost Child,Остальные,Mixed media,Дебют
49304,4,0.6127,Seiken Densetsu: Legend of Mana - The Teardrop Crystal,Остальные,Game,Дебют
49385,4,0.7168,Kaijin Kaihatsu-bu no Kuroitsu-san,Остальные,Web manga,Дебют
49438,4,0.9261,Isekai Yakkyoku,Надёжный просмотр,Light novel,Дебют
49470,4,0.8604,Mamahaha no Tsurego ga Motokano datta,Надёжный просмотр,Light novel,Дебют
49505,4,0.869,Deji Meets Girl,Остальные,Original,Дебют
49514,4,0.5175,Gensou Sangokushi: Tengen Reishinki,Остальные,Game,Дебют
49520,4,0.8186,Aharen-san wa Hakarenai,Флагманы,Manga,Дебют
